,name,area,volume,normalized_joints,normalized_contacts,normalized_holes,material
341,Numbers (2),0.08655172374445597,0.0006809822333126991,0,0,0,Plastic
342,Channel Power (3),0.08979369256019082,0.000657929009536562,0,0,0,Plastic
343,VOL -+0 (4),0.09114542083620653,0.0006769668729926274,0,0,0,Plastic
344,VOL -+0 (5),0.01410674567911778,8.973896771645234e-05,0,0,0,Plastic
345,Channel Power (13),0.06985337812613757,0.0004981720216674722,0,0,0,Plastic
346,Channel Power (1),0.07937043022766513,0.0005773922356213327,0,0,0,Plastic
347,Channel Power (2),0.09898516351733502,0.000712256518288921,0,0,0,Plastic
348,Channel Power (4),0.04649236365799283,0.00030838388844070714,0,0,0,Plastic
349,Channel Power (5),0.09114539361771876,0.00067699117928648,0,0,0,Plastic
350,Channel Power (6),0.08283950963270473,0.0005916559782787011,0,0,0,Plastic
351,Channel Power (7),0.12456665969639139,0.0008755010544183716,0,0,0,Plastic
352,Channel Power (8),0.07268955641201202,0.0005351884400900928,0,0,0,Plastic
353,Channel Power (9),0.05073611481907426,0.000362055799259498,0,0,0,Plastic
354,Channel Power (10),0.0828394486071755,0.0005916548956182155,0,0,0,Plastic
355,Channel Power (11),0.09898516351733502,0.0007122565182889201,0,0,0,Plastic
356,Channel Power (12),0.08585566921644651,0.0006243198193064204,0,0,0,Plastic
357,Channel Power,0.046492386584810336,0.0003083841557788248,0,0,0,Plastic
358,Numbers (5),0.08092606652159293,0.0006367027737873038,0,0,0,Plastic
359,Numbers (6),0.12675816797681846,0.0010235664193075536,0,0,0,Plastic
360,Numbers (7),0.11567476716720455,0.0009244757572930558,0,0,0,Plastic
361,Numbers (8),0.10911381026482492,0.0008682577111173689,0,0,0,Plastic
362,VOL -+0,0.06973852734837496,0.0005026364966294015,0,0,0,Plastic
363,VOL -+0 (1),0.07924528946604376,0.0005796786730122165,0,0,0,Plastic
364,VOL -+0 (2),0.0468002224423807,0.00031279011372155763,0,0,0,Plastic
365,VOL -+0 (3),0.050736100956900114,0.0003620557001189507,0,0,0,Plastic
366,Numbers (3),0.14082766988999687,0.0011392268601864279,0,0,0,Plastic
367,Numbers (4),0.1266260795736754,0.001021397006628513,0,0,0,Plastic
368,Numbers (1),0.108851396480896,0.0008538419726175314,0,0,0,Plastic
369,Control Panel,87.63296891692619,1.3442338818187736,0,0,0,Plastic
370,Button Plate,10.565649790946619,0.17525680662681087,0,0,0,Plastic
371,Control,1832.6252858287194,1316.2871699987068,0,0,0,Plastic
372,Blue,0.8002473490462204,0.013745536478703992,0,1,0,Plastic
373,Button Plate (4),10.548357131476164,0.17576439061411708,0,0,0,Plastic
374,Button Plate (3),10.565193209563802,0.1752824989543477,0,0,0,Plastic
375,Button Plate (2),14.443593636623874,0.2367540009285175,0,0,0,Plastic
376,Green,0.8916225756833424,0.015341099991010207,0,1,0,Plastic
377,Red,0.7988599808192665,0.013727899757846683,0,1,0,Plastic
378,Button Plate (1),10.58843319507356,0.17557467632443619,0,0,0,Plastic
379,LED Cover,11.891539797383814,0.14790480101661013,0,0,0,Plastic
380,LIT (5),0.26692758341654527,0.00286901108915406,0,0,0,Plastic
381,LIT (4),0.33260229179239564,0.0036010880508017895,0,0,0,Plastic
382,SEVEN SEG (4),0.2669275243882413,0.0028690103552537955,0,0,0,Plastic
383,LIT (3),0.2702718181811987,0.0029074760112245664,0,0,0,Plastic
384,LIT (6),0.3476504469822179,0.0037851833250692277,0,0,0,Plastic
385,LIT (7),0.332602212857302,0.0036010871639605667,0,0,0,Plastic
386,LIT (8),0.27482294871523516,0.002963970228903842,0,0,0,Plastic
387,SEVEN SEG (5),0.304103911934263,0.003307801194170755,0,0,0,Plastic
388,LIT (9),0.27027184389142733,0.0029074763180356633,0,0,0,Plastic
389,LIT (10),0.30410390162212475,0.003307801069066367,0,0,0,Plastic
390,SEVEN SEG (11),0.23540010179817245,0.0025162635672729724,0,0,0,Plastic
391,LIT (1),0.27482294871523755,0.0029639702289038714,0,0,0,Plastic
392,LIT (2),0.23539996027683557,0.002516261841589387,0,0,0,Plastic
393,LIT,0.34765048755806216,0.003785183777311002,0,0,0,Plastic
394,CRT Glass,1234.1824190225302,88.75854375362042,0,0,0,Other
395,Phosphor,1242.5530450902588,457.63111916401215,0,0,3,Other
396,CRT Bezel,1088.4566489175463,439.44688327386007,0,0,0,Plastic
397,CRT Inner-shroud,1228.5796987448284,234.97321297445046,0,0,0,Plastic
398,CRT Outer-shroud,1372.8657448122633,170.99888714416218,0,0,0,Plastic
399,Chassis,1686.0885716762027,818.2090036496662,0,0,8,Plastic
400,Wood Body (1),3643.332369004463,567.3727769555132,0,0,0,Wood
401,Legs,12.12409284221568,1.5684830138989225,0,0,0,Plastic
402,CRT Back,3477.549473328525,8914.168865846883,0,0,0,Plastic
403,Legs (1) (1),12.124092842215617,1.568483013898915,0,0,0,Plastic
404,Legs (2),12.12409284221568,1.5684830138989225,0,0,0,Plastic
405,Legs (1),12.124092842215617,1.568483013898915,0,0,0,Plastic
406,Whisk Gear,53.70379205673136,12.732184594126071,0,18,0,Other
407,Protective Body,14.529089562520497,2.43795667345979,0,3,1,Other
408,Rotating Rod,11.388273369262999,1.374446785945564,0,3,0,Metal_Ferrous_Steel
409,Main Body,63.347574613866335,24.236993460768836,0,114,19,Plastic
410,Handle,68.69033707453515,0.0,1,14,8,Plastic
411,Rotating Gear,111.61460755263286,39.40043764905638,0,5,0,Other
412,Rotating Rod 2,1.3668812427971926,0.1200778553224133,0,1,1,Metal_Ferrous_Steel
413,Rotating Handle,22.383847656827278,7.0685834705770345,0,0,0,Plastic
414,Whisk1,25.76050422099647,1.2848862880078173,0,14,0,Other
415,Whisk2,25.760504220996726,1.2848871470413987,0,5,0,Other
416,Whisk3,25.76050422099667,1.2848866074939904,0,5,0,Other
417,Whisk4,25.76050422099662,1.2848866098664662,0,3,0,Other
418,Whisk5,25.76050422099662,1.2848859247766427,0,7,0,Other
419,Protective Torus,39.82258021286066,4.911308904308227,0,8,4,Plastic
420,Nail(Disregard),0.41233403578366035,0.019634954084937054,0,3,0,Other
421,Nail2,0.4123340357836604,0.01963495408493706,0,3,0,Other
422,Nail3,0.41233403578366035,0.019634954084937043,0,3,0,Other
423,Nail4,0.4123340357836604,0.019634954084937026,0,3,0,Other
424,Grip Handle,16.61902513749001,6.370626302704505,0,0,0,Plastic
425,Bottle,981.4086585015721,74.16981349865279,0,1,0,Other
426,Flaeche_unten,4189.436461296227,0.0,0,0,0,Metal_Ferrous_Steel
427,Flaeche_oben,4187.062690767103,0.0,0,0,0,Metal_Ferrous_Steel
428,Aussenkante,5142.527834524882,0.0,0,0,0,Metal_Ferrous_Steel
429,Flaeche_unten (1),785.4503133572415,0.0,0,0,0,Metal_Ferrous_Steel
430,Flaeche_oben (1),789.1879524742665,0.0,0,0,0,Metal_Ferrous_Steel
431,lidar v3,99.57928060137633,18.120094104696012,0,2,2,Plastic
432,Facing,370.76803440572866,72.38687103536476,0,150,24,Metal_Aluminum
433,Back Plate,359.87927085382336,26.33580439700326,0,16,0,Plastic
434,long column brass,29.91577719973305,6.633845875110981,0,0,0,Metal_Non-Ferrous
435,pillar plate brass,518.6861706830069,40.5076479808165,0,0,0,Metal_Non-Ferrous
436,A corner beech 46,52.35525919955629,18.993067273034917,0,0,1,Wood
437,C corner beech 46,52.072431018790446,20.13957831474154,0,0,1,Wood
438,B corner beech 46,52.43427333159378,19.707287645027186,0,0,1,Wood
439,D corner beech 46,52.042614107499084,19.44769565590962,0,0,1,Wood
440,A side beech 46,107.63993695621502,36.75039470849347,0,0,0,Wood
441,base mahogany 46,1057.1868271024873,875.7477517948639,0,0,4,Wood
442,B side beech 46,106.97120074267627,36.07456942721504,0,0,0,Wood
443,C side beech 46,106.97976258047771,36.074590778251256,0,0,0,Wood
444,D side beech 46,106.27547835703159,35.39867664778136,0,0,0,Wood
445,short column brass 2,27.388110812596604,5.931596961104837,0,0,0,Metal_Non-Ferrous
446,column base brass (1),13.179759559843099,2.9387603915985676,0,0,0,Metal_Non-Ferrous
447,short column brass,27.38811081259662,5.931596961104838,0,0,0,Metal_Non-Ferrous
448,column base brass,13.179759559843092,2.9387603915985463,0,0,0,Metal_Non-Ferrous
449,spring retainer stainless,1.2528043183985325,0.06590555590813948,0,0,0,Metal_Ferrous
450,pointer brass,15.453315310227055,2.212554825681205,0,0,0,Metal_Non-Ferrous
451,support finger brass,39.526907431394484,6.873142586373233,0,0,4,Metal_Non-Ferrous
452,spring retainer stainless (1),1.2528043183985316,0.06590555590814383,0,0,0,Metal_Ferrous
453,dial support brass,136.33503074843992,40.17520030557672,0,0,3,Plastic
454,roller arm brass,45.282617847348014,9.912247851138392,0,0,1,Metal_Non-Ferrous
455,time cam and dial brass,171.74066931788326,12.953623511375326,0,0,1,Metal_Non-Ferrous
456,roller pivot stnlss,3.1098100869164442,0.3957801980887492,0,0,0,Metal_Ferrous
457,plunger block brass,49.30421674405288,8.530416371520815,0,0,2,Metal_Non-Ferrous
458,sm spring post stainless,10.247643141296564,1.2718740432835878,0,0,1,Metal_Ferrous
459,6.4mm bore roller bearing w,10.494164958082555,1.7214701963438375,0,0,0,Plastic
460,lg spring post stainless,15.827478484674415,2.3185838607773395,0,0,0,Metal_Ferrous
461,adjusting screw brass,23.863961148415452,5.636041180953035,0,0,0,Metal_Non-Ferrous
462,dial brass,516.3909232432181,33.9333621299922,0,0,1,Metal_Non-Ferrous
463,winter dial wood,199.8488624729057,79.03812675182168,0,0,1,Wood
464,cap brass,75.62461738225089,16.871903383996962,0,0,0,Metal_Non-Ferrous
465,bearing brass,54.47677298046108,10.337013960875197,0,0,6,Metal_Non-Ferrous
466,flanged pivot stnlss ,11.154191328544673,1.3391595553223943,0,0,0,Metal_Ferrous
467,spring,5.977189967335797,0.07589917832299477,0,0,0,Metal_Ferrous
468,spring (1),5.97718996529051,0.07589867215741371,0,0,0,Metal_Ferrous
469,foot brass (1) (1),19.618706626036037,3.0239945453364165,0,0,6,Metal_Non-Ferrous
470,foot brass (2),19.618706626036037,3.0239945453364165,0,0,6,Metal_Non-Ferrous
471,43 pad cork (2),7.548674414777872,0.9673411618698853,0,0,0,Plastic
472,column washer brass (2),13.203343872773184,2.4560957720242267,0,0,2,Metal_Non-Ferrous
473,column washer brass (1),13.203343872773178,2.4560957720242835,0,0,2,Metal_Non-Ferrous
474,spring peg stnlss,0.42704947709723073,0.014824401912723455,0,0,0,Metal_Ferrous
475,adjusting screw washer brass,6.408416676614644,0.42063588888171644,0,0,0,Metal_Non-Ferrous
476,gnomon knob brass,4.979068042029239,0.6687806960195726,0,0,0,Metal_Non-Ferrous
477,stop brass (1),10.101734074262726,1.7379803174793453,0,0,1,Metal_Non-Ferrous
478,plunger brass,8.521936059864185,0.885790533970168,0,0,1,Metal_Non-Ferrous
479,spring compressed,5.434133336811474,0.06785353025748836,0,0,0,Metal_Ferrous_Steel
480,slotted plate brass,236.40778209697453,32.620173219668914,0,0,0,Metal_Non-Ferrous
481,foot brass,19.618706626036083,3.023994545336401,0,0,6,Metal_Non-Ferrous
482,foot brass (1),19.618706626036083,3.023994545336401,0,0,6,Metal_Non-Ferrous
483,gmonom nitonol,12.799860063559272,0.7562975906472711,0,0,0,Metal_Ferrous
484,cylindrical washer brass,33.72899492317626,9.322406485305613,0,0,0,Metal_Non-Ferrous
485,column stud stainless (1) (1),2.993409549716703,0.3321840369494957,0,0,0,Metal_Ferrous
486,ring brass,236.55861102277973,9.298336608957545,0,0,0,Metal_Non-Ferrous
487,spacer bush white delrin (1),15.54043295679861,3.77515617972814,0,0,0,Plastic
488,43 pad cork (1) (1),7.548674414777872,0.9673411618698848,0,0,0,Plastic
489,43 pad cork,7.548674414777872,0.9673411618698848,0,0,0,Plastic
490,43 pad cork (1),7.548674414777872,0.9673411618698845,0,0,0,Plastic
491,spacer bush white delrin,15.54043295679861,3.775156179728144,0,0,0,Plastic
492,base plate brass,303.7880424092932,41.730835900975514,0,0,0,Metal_Non-Ferrous
493,base pillar brass,119.22907793531964,57.792331650125504,0,0,0,Metal_Non-Ferrous
494,pivot shaft brass,31.59069523647635,5.413898059600923,0,0,3,Metal_Non-Ferrous
495,radius boss brass,45.17455142273061,12.15419632125338,0,0,3,Metal_Non-Ferrous
496,lg washer brass,36.507513946027885,2.688383171854378,0,0,0,Metal_Non-Ferrous
497,spring washer stainless,23.845622266321953,0.17707488623666956,0,0,2,Metal_Ferrous_Steel
498,8 mm bore roller white delrin,9.207452010946065,1.2448847246279195,0,0,0,Plastic
499,column stud stainless (1),2.993409549716703,0.3321840369494957,0,0,0,Metal_Ferrous
500,m4 button (3),2.482435118474186,0.12326936283100151,0,0,0,Metal_Non-Ferrous
501,m4 button (1),2.4824351184741467,0.123269362831006,0,0,0,Metal_Non-Ferrous
502,m5 button (1),3.6083193022842237,0.22115468616235973,0,0,0,Metal_Non-Ferrous
503,m4 button,2.482435118474147,0.12326936283100676,0,0,0,Metal_Non-Ferrous
504,column stud stainless,2.993409549716703,0.3321840369494957,0,0,0,Metal_Ferrous
505,spring washer bent,20.39449986000824,0.15111108490194947,0,0,2,Metal_Ferrous
506,m5 button (3),3.608319302284231,0.22115468616235193,0,0,0,Metal_Non-Ferrous
507,m4 button (2),2.4824351184741476,0.12326936283100712,0,0,0,Metal_Non-Ferrous
508,m5 button (2),3.608319302284207,0.22115468616235068,0,0,0,Metal_Non-Ferrous
509,m5 button,3.6083193022842197,0.221154686162351,0,0,0,Metal_Non-Ferrous
510,44 threaded bush brass (1),16.00665703128663,1.8069464437257081,0,0,0,Metal_Non-Ferrous
511,m5 button (2) (5),3.6083174718311626,0.22114758237346227,0,0,0,Metal_Non-Ferrous
512,m5 button (2) (2),3.608317471831199,0.22114758237346208,0,0,0,Metal_Non-Ferrous
513,44 threaded bush brass (1) (1),16.00665703128663,1.8069464437257077,0,0,0,Metal_Non-Ferrous
514,m5 button (2) (3),3.6083174718312008,0.22114758237346757,0,0,0,Metal_Non-Ferrous
515,44 threaded bush brass,16.00665703128663,1.8069464437257068,0,0,0,Metal_Non-Ferrous
516,44 threaded bush brass (1) (2),16.00665703128663,1.8069464437257068,0,0,0,Metal_Non-Ferrous
517,m5 button (2) (1),3.6083174718311897,0.221147582373467,0,0,0,Metal_Non-Ferrous
518,m5 button (2) (4),3.6083174718311484,0.22114758237346388,0,0,0,Metal_Non-Ferrous
519,front camera,0.10602875205865547,0.0004908738521234135,0,2,0,Metal_Ferrous
520,camera,0.611473310909409,0.0029609196600816766,0,3,1,Metal_Ferrous
521,flash,0.3113899217072926,0.0034442684026731634,0,5,0,Metal_Ferrous
522,upper button,0.6552307500744464,0.026008220326566172,0,1,0,Metal_Ferrous
523,button ,0.2501554235163564,0.006670900476916306,0,5,0,Metal_Ferrous
524,+,0.44105512990366214,0.015514007289791387,0,2,0,Metal_Ferrous
525,-,0.43623912862206504,0.015581424612386093,0,2,0,Metal_Ferrous
526,Cavity,17.971799999999998,2.9269500000000006,0,0,0,Other
527,USB PCB,18.644331458367557,1.264645792042708,0,6,6,Other
528,corps_central,80.80208556618017,41.39768537992361,0,3,1,Metal_Ferrous_Steel
529,corps_arriere,96.22770345863657,40.76911090543633,0,2,5,Metal_Aluminum
530,corps_avant,103.18632101781365,41.56184445526708,0,2,8,Metal_Aluminum
531,axe,15.912795108963024,2.4080720023802074,0,3,0,Metal_Ferrous_Steel
532,deckSht,27468.799988674065,25171.199989516994,0,0,0,Wood
533,crs3,1703.400000000001,2178.0080000000016,0,3,0,Wood
534,frm1,4741.240001946408,6222.880002591635,0,7,0,Wood
535,leg2,857.5800000000002,1051.8020000000006,0,6,5,Wood
536,crs2,1703.399996850505,2178.008000000008,0,2,0,Wood
537,leg3,3166.4400000000046,4126.040000000001,0,8,5,Wood
538,leg1,857.5799999999996,1051.8019999999983,0,4,0,Wood
539,crs1,1703.400000000001,2178.0080000000016,0,3,0,Wood
540,clctrPlt,13191.319988674071,11956.319989517033,0,0,0,Wood
541,trgtPlt,14551.080000000004,13214.880000000037,0,0,0,Wood
542,railRHS,4562.704851597073,5916.870895512136,0,3,0,Wood
543,leg2 (1),857.5799949424123,1051.8020087067152,0,4,5,Wood
544,frm2 (1),2582.0122243158216,3267.6508874713372,0,5,0,Wood
545,leg3 (1),3166.440000000004,4126.04,0,5,0,Wood
546,railBase,4691.283018263555,6088.072218670884,0,4,0,Wood
547,frontPlate,6211.150222983409,5461.93467692138,0,7,1,Wood
548,ctOff,1145.3869591894031,725.0879530500611,0,3,0,Wood
549,railLHS,4562.704851597075,5916.870895512141,0,3,0,Wood
550,sidePlate (1),32123.82240694424,29250.663103199557,0,7,0,Wood
551,backPlate,19246.840000000007,17570.440000000057,0,5,0,Wood
552,crs4,1699.0343161517703,2160.939546013296,0,7,0,Wood
553,frm2,2582.012221736767,3267.650890845132,0,5,0,Wood
554,frm1 (1),4741.240000291195,6222.879993884913,0,7,0,Wood
555,sidePlate,32123.822406944233,29250.66310319947,0,7,0,Wood
556,leg1 (1),857.5799999999992,1051.8020000000006,0,3,0,Wood
557,Glass body,27.076082581056426,1.5228063776177798,0,10,2,Metal_Ferrous
558,Crystal Display,1.969008770010088,0.11853507540634707,0,2,0,Metal_Ferrous
559,Camera,0.8953539062730942,0.020224002707485457,0,2,2,Metal_Ferrous
560,nyam,0.2828743157956958,0.012290642339402432,0,1,0,Metal_Ferrous
561,nyam (1),0.28287431579569594,0.01229064233940246,0,1,0,Metal_Ferrous
562,Camera (1),0.8953539062730942,0.020224002707482633,0,2,2,Metal_Ferrous
563,Crystal Display (1),1.9690087700100871,0.11853507540634811,0,2,0,Metal_Ferrous
564,Cover,51.46004762370332,5.0386370308081645,0,8,2,Plastic
565,Mesh,47.94855787541422,0.5939573610693182,0,5,3,Other
566,Button 2,2.248199460702054,0.1078990848573232,0,4,0,Metal_Ferrous
567,Button 3,2.248199460702054,0.10789908485739103,0,3,0,Metal_Ferrous
568,Button 4,2.2481994607020535,0.10789908485733014,0,4,0,Metal_Ferrous
569,Frame,3910.7505687257817,3684.8456464899473,3,109,106,Plastic
570,Control Valve,244.47429014392895,233.97161833037066,0,18,0,Plastic
571,Handhold,247.52739734385904,233.1964432871326,0,3,0,Plastic
572,Coupling male,262.9173750018135,196.43252254807098,0,2,0,Plastic
573,Return hose,115.35928223981723,33.929200658769794,0,2,0,Plastic
574,Ring,191.6528598322453,100.0165291178481,1,7,2,Plastic
575,Pressure hose,115.35928223981723,33.92920065876979,0,2,0,Plastic
576,Shaft,459.0235206527218,369.2297845100299,4,39,8,Metal_Ferrous_Steel
577,Star grip,188.4564068582223,151.39181859300368,0,18,0,Plastic
578,FL Joint 1,74.36989577224556,22.5967534273816,0,0,1,Plastic
579,Raspberry Pi 3 B+,123.50000000000006,62.47500000000008,0,0,0,Plastic
580,FL SG90 A,23.045371518689713,6.478322436498277,0,0,0,Plastic
581,FL SG90 B,23.182571518689723,6.531422436498263,0,0,0,Plastic
582,FL SG90 C,23.18257151868973,6.531422436498291,0,0,0,Plastic
583,FL Joint 2,83.68461438968707,29.608047814700384,0,0,1,Plastic
584,FL Tibia,206.45177468845583,86.05203598056222,0,0,0,Plastic
585,FL Femur,146.43687698155142,95.06517575231358,0,0,1,Plastic
586,LiPo 6S 5000 mAh,330.4200000000001,326.4300000000001,0,0,0,Plastic
587,Tarot 4008 Martin 330kv,54.1269605640194,28.69908530914033,0,0,0,Metal_Ferrous_Steel
588,ArduPilot,93.52000000000001,43.120000000000005,0,0,0,Plastic
589,Wing,519.9951907390348,199.2221310036714,0,0,0,Plastic
590,Carbon Fiber Tube,166.65816769090281,8.299807260303325,0,0,2,Metal_Ferrous_Steel
591,Raspberry Camera,14.676637061435931,1.0183274122871908,0,0,0,Plastic
592,Flap,106.6328993832953,30.44966121039475,0,0,0,Plastic
593,MG90S,24.248199746787336,6.640671321026835,0,0,0,Plastic
594,Gear0,12.179307857355015,1.4733135264313235,0,0,1,Plastic
595,Gear0 (1),12.277934355588481,1.399598723834339,0,0,1,Plastic
596,Bearing,1.8378317023500603,0.09189158511750052,2,20,3,Metal_Ferrous_Steel
597,Bearing (1),1.8378317023499737,0.0918915851174955,1,8,1,Metal_Ferrous_Steel
598,KFL000 L,30.097966536609096,5.299573386168649,0,0,4,Metal_Non-Ferrous
599,MG90S (1),22.821288363526897,6.48987487365456,0,0,0,Plastic
600,Left WIng Screw ,3.4816602427367664,0.24271343800357492,0,0,0,Plastic
601,LBearing's Screw,2.7212170483750375,0.25442079921979976,0,0,0,Plastic
602,RBearing's Screw,2.721217048375037,0.2544207992197994,0,0,0,Plastic
603,Wing (1),77.54717490103651,14.455209655146149,0,3,2,Plastic
604,SG90 Reference (2),24.24819974678738,6.640671321026877,0,0,0,Plastic
605,GearW LR,27.207628110669248,4.669677586269947,0,0,1,Plastic
606,Wing Base L,16.241139225164602,2.250552957567574,0,0,1,Plastic
607,GearW RR,26.68926532282621,4.789833211778323,0,0,0,Plastic
608,SG90 Rudder,22.749031732494352,6.48156536108578,0,0,0,Plastic
609,Rudder Wing Door,23.98498431070815,2.1897130704955794,0,0,1,Plastic
610,SG90 Rudder Part,5.642882556063574,0.5090712045173127,0,0,2,Plastic
611,Rudder Wing Door (1),23.984984310908807,2.1895198087550325,0,0,1,Plastic
612,Fuselage B,1428.4531380539615,796.4344039708792,0,0,10,Plastic
613,SG90 Rudder Part (1),5.642882556063576,0.5090712045173128,0,0,2,Plastic
614,Rudder Flap,83.3763382779887,27.788359488401632,0,0,2,Plastic
615,Rudder Flap (1),83.37634196236955,27.788710887137732,0,0,2,Plastic
616,Rudder Wing (1) (1),83.3763444997939,27.78870596918442,0,0,2,Plastic
617,Rudder Wing Door (1) (1),23.98489080768357,2.1895205980740045,0,0,2,Plastic
618,SG90 Rudder Part (1) (1),5.642882556063575,0.5090712045173134,0,0,2,Plastic
619,MG90S (2),24.248199746787346,6.640671321026845,0,0,0,Plastic
